"","SRR1169658","SRR1169661","SRR1169662","SRR1169663","SRR1169664","SRR1169665","SRR1169668","SRR1169671","SRR1169672","SRR1169675","SRR1169677","SRR1169678","SRR1169680","SRR1169682","SRR1169684","SRR1169685","SRR1169686","SRR1169687","SRR1169688","SRR1169689","SRR1169690","SRR1169693","SRR1169697","SRR1169700"
"12794",2,0,2,0,3,0,1,0,0,0,0,0,1,6,3,1,1,3,0,1,1,1,0,0
"2974310",1,2,3,3,9,1,1,0,1,0,1,1,1,2,6,2,4,5,2,1,0,0,1,3
"327290",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098655",8,10,4,6,8,0,8,8,2,18,23,10,1,1,7,22,16,18,1,3,1,2,2,1
"578257",10,7,6,5,3,2,5,1,3,2,3,5,3,8,3,33,9,5,3,7,10,4,5,7
"1128592",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2540794",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089812",40,44,5,0,2,0,2,3,1,61,43,2,1,9,12,0,0,0,2,1,1,1,1,1
"1045797",2,5,1,4,7,9,6,1,8,12,20,11,8,9,7,3,9,5,3,7,2,6,3,6
"1124123",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"662645",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029463",55,75,40,24,22,22,16,9,22,17,27,14,42,29,46,21,25,29,14,23,22,20,18,22
"317157",1,0,0,1,0,0,0,1,2,0,5,3,0,0,0,1,0,2,0,0,0,0,0,0
"804397",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237357",12,6,5,2,1,2,0,1,0,0,0,0,3,21,6,13,0,1,0,0,2,0,1,0
"237912",7,4,8,0,1,0,1,3,3,8,10,4,5,1,3,1,0,2,2,3,3,4,8,3
"530434",3,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"4322410",2,0,4,0,1,1,0,2,4,1,0,5,0,3,0,0,0,0,7,4,1,2,9,14
"4478654",5,3,2,1,6,0,1,0,0,4,6,2,0,5,1,1,0,1,0,0,0,1,1,0
"3579424",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977026",7,6,2,1,3,1,1,4,4,10,13,7,7,15,20,7,0,0,5,1,6,3,8,3
"1074434",1,2,0,3,2,0,0,0,0,0,1,0,2,1,2,2,1,1,1,2,0,0,0,0
"580190",18,26,5,0,0,3,0,0,0,1,0,0,2,5,3,4,7,12,0,0,0,0,1,1
"425635",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"153667",1,4,1,7,2,6,2,4,1,0,6,0,1,6,6,0,3,10,3,5,2,0,0,2
"571692",1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"369436",5,2,2,0,0,1,1,0,1,0,3,0,0,4,3,0,0,0,0,0,0,1,1,1
"354765",1,0,1,1,3,1,0,0,1,0,0,1,0,2,3,7,6,10,2,2,0,1,0,0
"581662",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4253231",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4471635",12,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"610455",3,2,0,2,1,1,0,1,0,1,2,0,0,1,0,1,0,1,0,0,1,1,1,1
"1053100",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"270229",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"163698",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
"589483",1,4,0,3,3,4,1,2,1,3,2,2,4,0,0,0,0,0,1,5,0,0,2,3
"410196",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4369819",1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,3,3,1,0,0,0,0,0,0
"611415",2,0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"570692",5,5,4,0,1,2,0,0,1,0,1,2,1,4,5,5,1,4,1,0,1,0,2,0
"823024",2,0,0,0,1,0,0,1,0,4,4,2,1,1,0,2,1,2,0,0,2,0,0,0
"657878",2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0
"2219500",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270826",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4301865",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565413",5,2,3,2,2,2,3,0,2,4,5,3,0,5,5,0,0,0,5,8,8,0,2,4
"828320",11,10,8,0,1,1,16,11,13,1,3,6,13,1,5,1,0,0,10,28,16,36,44,39
"1639768",4,5,7,0,0,0,0,0,0,0,0,0,2,11,12,3,1,4,0,0,0,0,0,1
"353728",4,0,0,0,0,1,1,0,0,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0
"383501",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898949",1,0,1,0,0,0,1,0,1,0,0,0,3,4,0,1,7,12,0,2,1,1,2,1
"829851",1,1,5,18,20,26,9,4,9,19,37,34,2,9,1,19,5,27,7,22,14,7,18,9
"815724",15,16,13,4,5,5,2,3,3,2,2,4,7,15,10,9,4,4,3,8,4,4,4,3
"197174",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649178",6,11,4,4,3,1,0,0,0,2,1,1,2,4,2,0,2,0,1,0,2,0,0,0
"151012",20,16,15,5,1,4,0,0,1,1,2,2,4,8,8,18,14,38,0,2,1,0,4,4
"4360288",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402520",1,1,1,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
"198096",2,5,1,6,4,5,5,2,3,1,4,1,0,2,2,3,0,3,2,7,3,0,3,5
"100260",1,0,2,7,4,10,1,4,4,1,2,11,2,5,4,4,3,6,19,13,14,2,4,5
"241110",1,0,0,0,1,1,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"301160",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358068",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918840",4,3,3,1,1,0,2,5,5,1,7,3,5,0,0,1,0,0,4,18,13,8,14,16
"701989",12,15,6,10,14,16,13,30,31,30,28,21,7,15,13,5,3,4,19,27,29,7,29,19
"155487",3,11,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0
"1722070",2,9,2,0,0,0,0,0,0,0,1,0,0,5,8,2,0,1,0,0,0,0,0,1
"1082846",22,15,3,1,2,0,0,0,2,3,3,1,3,0,3,2,0,2,2,0,1,0,1,0
"1106130",131,114,54,30,72,41,32,25,25,46,53,19,17,39,49,41,21,23,21,23,18,20,16,13
"277414",3,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0
"2579230",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0
"2579234",12,10,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"843060",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1093466",3,3,0,3,5,2,1,2,1,16,15,0,2,3,1,0,1,0,1,3,0,0,1,0
"573013",1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"11427",8,6,5,2,0,1,1,3,5,7,2,0,0,9,4,10,3,4,13,5,3,0,5,1
"1110021",2,0,1,2,1,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0
"1074867",13,18,6,2,5,4,0,3,0,5,4,3,0,7,3,4,2,2,0,3,0,0,4,2
"1101451",2,2,0,0,1,1,0,1,0,1,3,0,1,1,2,0,0,0,2,0,0,1,0,0
"524203",1,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"74352",1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"343365",1,1,0,0,0,0,1,1,1,3,1,0,0,0,0,1,0,0,0,3,1,0,1,1
"1105814",16,17,10,5,13,7,4,12,8,9,10,5,4,1,6,3,1,4,15,11,12,0,2,4
"317424",29,31,22,21,21,18,16,8,7,17,22,15,25,82,114,5,7,22,9,8,8,11,11,12
"788086",8,14,10,4,1,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0
"4403247",1,0,5,1,1,2,0,0,0,0,0,0,0,2,0,7,9,8,0,0,0,0,0,0
"108986",1,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,1,1,0,0,2,4
"543570",7,6,0,0,3,1,2,0,1,3,3,0,0,0,5,1,4,0,0,1,1,0,1,0
"1140285",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"264269",1,0,0,1,2,2,4,3,1,3,0,6,1,4,3,0,0,0,2,2,3,1,4,0
"137617",15,24,102,10,13,10,1,2,2,0,0,11,9,8,20,207,96,162,14,22,17,3,31,24
"570254",1,0,0,0,0,0,1,0,0,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0
"339119",1,0,0,0,0,1,5,1,10,7,6,8,1,0,0,0,0,0,6,7,4,6,8,4
"248395",3,1,0,0,0,0,0,0,1,7,4,2,0,1,2,0,0,0,2,0,1,0,0,0
"280592",5,12,4,5,3,3,0,0,1,1,0,1,4,0,5,1,1,1,1,1,1,0,1,2
"606965",1,6,0,0,2,0,3,6,4,25,26,13,0,0,0,0,0,0,3,1,1,0,0,0
"156449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142320",1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
"585361",3,5,2,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
"855333",7,6,8,5,6,2,3,4,3,7,5,5,3,17,10,0,0,0,7,8,8,1,16,6
"4344531",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"831520",322,270,150,67,56,48,2,7,3,15,22,23,121,71,51,265,120,148,15,26,25,38,39,24
"774718",2,1,1,2,0,1,1,1,1,3,1,1,0,0,0,3,2,0,1,0,0,0,3,1
"816189",1,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1
"114587",10,7,10,1,0,2,3,6,8,6,8,8,1,0,4,3,0,1,6,12,12,2,6,14
"905629",13,16,13,2,4,1,3,0,0,1,1,0,5,6,20,9,0,0,3,5,4,0,1,4
"151914",2,1,1,0,1,1,0,0,2,6,3,1,0,0,1,0,0,0,2,1,1,3,1,1
"551109",1,0,1,1,0,0,0,1,0,15,12,2,1,1,2,0,0,0,4,2,1,0,0,0
"940828",9,29,11,5,14,5,3,1,3,4,5,2,3,24,21,11,12,9,12,7,6,0,4,3
"509047",1,1,0,0,1,0,0,4,4,8,10,0,2,0,0,0,0,0,1,0,0,0,0,1
"240075",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"560770",3,6,0,3,2,1,0,3,2,35,11,5,7,7,3,0,0,0,0,4,4,0,1,1
"972342",6,5,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,1,0,1,0,0,1,1
"201900",1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1130851",3,2,2,0,0,0,0,0,0,0,0,0,6,13,9,2,0,0,1,2,1,0,0,0
"4425841",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"947308",1,0,0,20,36,20,10,17,11,68,81,28,6,0,0,2,4,10,2,2,17,14,21,51
"532740",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4110006",1,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1
"788268",3,3,3,1,3,4,0,1,0,4,1,2,1,12,9,2,0,4,1,1,2,0,1,0
"564093",3,6,1,1,1,2,0,1,0,0,1,1,0,1,1,2,0,0,0,1,4,0,1,5
"4403441",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7128",1,0,0,1,0,0,1,1,1,2,0,0,0,1,2,0,0,0,0,1,3,0,0,1
"243124",5,6,2,8,6,5,0,0,1,1,1,1,0,6,3,3,2,15,1,2,0,0,0,0
"217358",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"521124",1,1,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0
"256163",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170130",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317451",1,3,3,0,1,0,0,0,0,0,0,0,1,6,10,8,0,2,2,1,0,0,0,0
"882272",3,1,0,1,4,2,1,1,1,7,6,0,0,0,1,4,1,2,1,1,0,1,0,0
"4413439",1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0
"411799",17,18,10,5,18,2,9,4,4,2,4,2,5,10,18,17,1,3,4,8,2,4,2,1
"394219",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138828",3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"901997",9,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1
"298871",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819400",9,3,1,1,1,0,1,2,1,1,2,2,1,2,1,0,1,0,1,1,1,0,0,1
"923972",2,3,1,1,2,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0
"818665",13,11,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"321721",3,9,4,3,3,4,0,1,3,1,2,2,1,6,0,2,0,1,0,0,0,0,1,0
"782953",1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,0,0,2,1,0,2,0,0,1
"357423",6,20,7,1,1,0,1,3,0,2,3,2,1,6,4,1,3,1,0,2,0,0,1,1
"1107601",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"920852",33,35,43,16,34,17,3,5,3,4,6,0,3,53,47,33,5,7,5,13,5,1,11,15
"513175",2,0,1,0,0,0,1,0,0,0,1,0,0,1,10,1,4,1,0,2,0,0,0,2
"250746",2,0,4,0,1,0,0,0,0,0,1,0,0,2,1,2,1,3,0,0,0,0,0,0
"254401",10,4,4,2,4,1,1,1,9,5,8,0,4,6,4,0,0,0,3,6,7,1,4,0
"847582",10,10,8,3,6,3,9,7,4,10,20,7,2,4,16,4,4,5,9,13,16,2,21,14
"2419585",6,19,10,12,16,15,16,11,7,16,12,8,1,13,20,2,1,2,4,7,6,6,11,7
"4371886",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168709",1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"1002005",5,1,4,2,4,4,1,4,1,0,4,1,2,2,3,7,3,3,0,4,0,1,1,3
"344654",1,4,13,15,10,17,13,8,5,1,2,12,7,8,5,56,72,75,11,16,23,8,11,10
"246078",1,2,11,2,2,3,3,9,6,0,0,6,2,3,1,0,3,1,1,5,0,0,3,1
"1898675",1,1,0,3,3,0,4,4,4,2,1,1,5,6,6,0,0,0,3,2,1,3,2,2
"812971",1,2,10,4,15,6,0,2,2,0,2,1,3,46,55,66,30,23,1,3,1,5,7,7
"575408",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2655357",3,4,2,5,2,5,0,0,0,0,0,1,1,6,11,3,1,0,0,0,0,0,1,0
"1115685",1,0,6,1,0,0,0,2,3,0,0,5,2,1,3,30,36,43,2,8,9,0,0,2
"589382",14,12,6,2,3,3,1,6,6,6,7,2,0,3,5,0,0,0,1,6,8,1,1,2
"212688",1,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"565130",6,5,182,70,13,59,6,23,21,1,0,26,16,121,26,39,18,37,10,42,29,9,34,26
"717565",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4382279",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"777771",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"978664",10,21,7,2,1,5,0,0,0,0,1,0,0,3,0,2,0,4,0,0,3,0,0,1
"922761",2,0,0,1,2,2,0,0,0,2,3,0,0,0,0,0,0,0,1,2,8,1,0,0
"807693",2,0,6,5,5,7,15,27,29,0,0,32,3,20,29,146,196,287,13,26,18,2,21,13
"1093944",2,2,4,3,0,1,0,2,0,1,1,0,0,1,2,0,0,0,2,2,5,0,1,0
"704462",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"820558",11,3,2,0,0,0,1,5,3,3,10,4,5,0,0,0,0,2,3,3,3,3,6,0
"4378332",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,4,0,0,0,0,0,0
"576963",6,4,8,2,8,5,1,1,1,1,2,2,3,8,6,1,9,13,0,3,3,0,2,0
"781515",2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"808471",4,3,7,2,3,1,1,1,3,3,1,0,0,12,7,2,0,4,2,0,2,0,3,0
"509487",14,12,13,3,8,2,2,2,0,1,1,4,5,6,12,11,8,5,1,0,0,1,10,8
"246240",5,2,0,1,3,0,4,6,8,9,9,4,0,4,2,0,0,0,16,17,8,0,2,6
"1128038",13,19,6,1,1,2,0,3,1,5,7,3,0,3,4,4,0,1,7,4,3,2,6,6
"145276",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831289",8,5,1,0,0,0,0,0,0,0,2,0,1,1,1,0,1,2,0,1,0,0,0,0
"213834",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559935",2,6,1,6,10,5,23,21,18,15,14,11,1,3,6,5,4,6,7,8,7,1,5,10
"1107148",3,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"164098",5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"669356",2,0,0,2,2,0,0,1,0,15,25,4,0,0,0,0,0,0,0,0,0,0,0,0
"868589",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"822337",1,0,3,0,0,2,4,9,6,5,6,5,0,1,2,0,1,0,0,0,2,0,1,0
"238700",10,13,1,0,0,1,0,0,0,1,0,0,2,5,1,0,0,1,0,0,0,0,0,0
"4462802",1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,1
"993474",2,0,0,1,2,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,1,1,0
"307150",1,3,3,1,4,0,0,0,1,0,0,0,0,2,3,0,1,1,2,0,0,0,0,1
"974499",3,0,1,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
"978122",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992871",2,4,8,2,4,5,0,0,0,5,1,4,5,4,5,6,1,4,2,2,4,1,0,1
"831401",4,0,0,2,2,3,0,1,0,9,13,1,1,0,0,0,0,1,2,1,1,0,1,4
"581639",8,7,4,3,1,0,2,3,1,1,2,3,1,0,0,0,0,0,1,4,2,0,2,1
"711803",1,3,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0
"4437897",3,7,10,0,0,0,0,0,0,0,1,0,0,13,13,1,0,0,0,0,0,0,0,0
"4375328",2,2,2,3,0,0,1,1,0,2,3,0,0,0,2,0,0,0,0,1,0,1,0,0
"4343209",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744553",1,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
"806333",4,6,2,0,1,0,2,4,0,1,1,2,0,1,1,1,0,1,0,1,0,0,0,0
"1020536",41,34,19,21,18,22,28,44,38,50,52,25,13,8,14,9,7,6,47,70,43,24,81,33
"994098",3,9,1,2,0,2,3,1,0,6,5,4,1,3,1,0,0,0,5,5,9,0,3,3
"533412",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"263212",2,0,0,1,4,0,1,0,0,0,0,0,0,0,9,48,1,1,0,0,0,0,0,0
"143210",1,1,1,2,0,3,0,2,0,0,1,1,2,4,2,1,2,1,0,0,0,0,1,1
"139727",6,4,1,2,9,0,7,3,3,7,7,4,2,0,13,0,3,0,8,2,9,5,11,17
"1107716",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0
"250989",1,1,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0
"357169",5,2,0,3,0,1,0,1,0,4,4,2,0,2,1,2,6,2,1,0,1,0,1,0
"138031",3,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
"1128624",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743788",3,1,1,4,1,1,0,1,0,0,1,1,9,1,0,1,0,1,0,0,0,6,0,1
"450309",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062748",8,4,1,8,9,7,9,4,11,11,9,12,1,1,4,7,1,1,7,9,8,1,1,4
"767680",2,3,1,1,0,0,3,4,3,5,4,1,0,0,0,1,0,1,1,0,1,0,0,1
"274977",1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052930",2,2,0,0,0,0,3,1,6,8,2,4,0,0,0,2,0,2,1,2,1,0,1,2
"556388",1,0,0,0,0,0,0,3,3,1,1,4,0,0,0,0,4,4,2,2,1,0,1,1
"575331",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931593",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1
"959590",1,0,0,0,0,0,1,1,1,0,3,0,0,2,0,0,1,1,0,0,1,0,1,2
"3897749",1,0,1,1,0,0,0,0,0,0,0,2,1,3,0,0,1,2,0,0,1,0,0,0
"4466061",9,11,9,0,0,3,0,0,0,0,0,0,1,6,4,12,7,12,0,0,0,0,0,0
"814924",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"151603",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833324",12,6,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,1
"628199",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"748652",1,0,6,1,3,1,1,3,2,0,1,0,3,17,11,15,18,23,1,0,2,1,0,1
"529762",1,0,0,3,2,1,0,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
"4413579",1,0,0,0,0,0,3,1,0,2,3,6,0,1,0,1,0,0,5,3,3,0,3,2
"939309",1,1,0,0,2,4,1,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0
"961783",3,1,0,4,5,3,2,0,1,21,37,4,1,2,1,2,0,3,2,1,3,1,1,2
"764322",5,10,1,0,7,1,0,0,3,1,3,1,3,2,0,1,0,1,0,0,0,1,1,0
"823633",5,13,9,4,9,5,0,0,0,0,0,0,3,5,4,2,5,6,0,0,1,0,0,0
"580642",1,2,3,2,2,2,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,1
"170339",1,2,2,1,1,0,0,0,1,1,1,1,2,8,20,2,0,1,1,2,2,0,1,1
"165771",0,1,0,1,0,0,6,2,4,1,2,0,0,1,1,0,0,0,1,1,2,0,0,1
"4335725",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4459446",0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
"249068",0,1,0,0,0,0,0,6,2,4,3,0,1,0,0,0,1,0,0,1,2,0,2,1
"874190",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"348570",0,1,3,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,4,2,0,0,0,0
"135946",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810167",0,1,0,0,1,1,3,0,0,8,9,1,0,0,0,0,0,0,2,1,3,1,1,1
"1793774",0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,1,5,5,0,0,0,0,0,0
"1135453",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543675",0,1,3,2,1,2,0,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,1
"950909",0,1,3,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
"262820",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"244494",0,1,1,3,3,0,4,7,0,2,4,2,0,1,1,0,0,0,1,5,3,0,5,7
"2484834",0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"813457",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578701",0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"791738",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1145635",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389854",0,3,2,0,4,2,1,2,1,2,6,2,0,4,3,0,0,0,0,4,2,0,3,2
"674370",0,1,2,3,2,3,0,1,1,0,0,1,0,5,7,4,2,3,0,2,1,0,1,0
"2068430",0,1,0,0,0,1,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0
"157248",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364038",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4358096",0,2,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"253046",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
